name,brand,brand_line,internal_code,internal_code2,ean,top_category,type,price,was_price,discount_percentage,size,availability,description,image_url,rating,review_count,source,scraped_at,url
EAU DE PARFUM,TOM FORD,BOIS MAROCAIN,BP_1184497,,,PARFUM,Eau de parfum,"€ 160,00",,,30 ML,AVAILABLE,ESTEE AFD. TOM FORD,https://www.iciparisxl.nl/medias/prd-front-1184497-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MjY1Mjh8aW1hZ2UvanBlZ3xhRGRsTDJneVpDODVPREl6TkRZMk5UVXpNemMwTDNCeVpDMW1jbTl1ZEMweE1UZzBORGszWHpJd01YZ3lNREV1YW5Cbnw1YWM5YzQ5ODE2YTlhZmE5MTgxOWQ3NzNlODI5YzgyY2EwZTU4NTNhNmZjZmUwOGU3ZWI1OTkyMjljYzBkMDg5,,,iciparisxl.nl,1753098077,https://www.iciparisxl.nl/tom-ford/bois-marocain/eau-de-parfum/p/BP_1184497
EAU DE PARFUM,TOM FORD,SOLEIL DE FEU,BP_1241932,,,PARFUM,Eau de parfum,"€ 160,00",,,30 ML,AVAILABLE,ESTEE AFD. TOM FORD,https://www.iciparisxl.nl/medias/prd-front-1241932-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTUyMjZ8aW1hZ2UvanBlZ3xhR1l5TDJnMVpDOHhNREUzTnpjME9EazFPVEkyTWk5d2NtUXRabkp2Ym5RdE1USTBNVGt6TWw4eU1ERjRNakF4TG1wd1p3fGY3NGY4MDlhMDk3NWNjMGYzZTQ4ZmYzZTY5MzgzNGI3YzA0ODJkMDE2ZjA4ZDQwMjc1Yjc4MzU0YjAwNzJkZWY,,,iciparisxl.nl,1753098077,https://www.iciparisxl.nl/tom-ford/soleil-de-feu/eau-de-parfum/p/BP_1241932
Soleil Neige Eau de Parfum,TOM FORD,Soleil Neige Eau de Parfum,BP_1345357,,888066108591,PARFUM,Eau de parfum,"€ 70,00",,,10 ML,AVAILABLE,ESTEE AFD. TOM FORD,https://www.iciparisxl.nl/medias/prd-front-1345357-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTE4Mjh8aW1hZ2UvanBlZ3xhR0l6TDJnelpDOHhNVFV4TkRBM09UZzNNVEF3Tmk5d2NtUXRabkp2Ym5RdE1UTTBOVE0xTjE4eU1ERjRNakF4TG1wd1p3fGFjMmZlNDlmMzM0NzUwMGRmYWVlOTIzOGNhMjMwM2M1MTRlYjlhMzMwNzExZDRjNWQ0ZmY4ODE4YTgxYjMzYjE,,,iciparisxl.nl,1753098077,https://www.iciparisxl.nl/tom-ford/soleil-neige-eau-de-parfum/soleil-neige-eau-de-parfum/p/BP_1345357
EAU DE PARFUM,TOM FORD,ROSES COLLECTION- ROSE DE CHINE,BP_1154290,,888066130523,PARFUM,Eau de parfum,"€ 257,00",,,50 ML,AVAILABLE,ESTEE AFD. TOM FORD,https://www.iciparisxl.nl/medias/prd-front-1154290-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTU4MzZ8aW1hZ2UvanBlZ3xhRFpsTDJneU5DODVOVFl3TXpVNU1UYzBNVGMwTDNCeVpDMW1jbTl1ZEMweE1UVTBNamt3WHpJd01YZ3lNREV1YW5CbnwzOGM5OGExNDhiMWFhMzU1MTNiNDVmMGQ0ZDliN2RkYzZkMjgzNWQyNGZlZWRiYjQ4ZjA0ZjdkN2NiNTM4MzQ2,,,iciparisxl.nl,1753098077,https://www.iciparisxl.nl/tom-ford/roses-collection-rose-de-chine/eau-de-parfum/p/BP_1154290
EAU DE PARFUM,TOM FORD,ROSES COLLECTION- ROSE D'AMALFI,BP_1154297,,888066130486,PARFUM,Eau de parfum,"€ 260,00",,,50 ML,AVAILABLE,ESTEE AFD. TOM FORD,https://www.iciparisxl.nl/medias/prd-front-1154297-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTQ2MTB8aW1hZ2UvanBlZ3xhRGxpTDJnek55ODVOVFl3TXpVNE5UZzBNelV3TDNCeVpDMW1jbTl1ZEMweE1UVTBNamszWHpJd01YZ3lNREV1YW5CbnxhZWFlYTY1OThiOTM5NTEwZmFlYWVmMjdiNjk3ODFiOGJkYjM3OTMwNDIyMzVkMWYwZTA2ODYxMjlkN2YyYmUy,,,iciparisxl.nl,1753098077,https://www.iciparisxl.nl/tom-ford/roses-collection-rose-damalfi/eau-de-parfum/p/BP_1154297
EAU DE PARFUM,TOM FORD,CHERRY SMOKE,BP_1199358,,,PARFUM,Eau de parfum,"€ 215,00",,,30 ML,AVAILABLE,ESTEE AFD. TOM FORD,https://www.iciparisxl.nl/medias/prd-front-1199358-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MjgxODl8aW1hZ2UvanBlZ3xhR1E0TDJoaFlpOHhNREV5TkRJMU56YzFOVEUyTmk5d2NtUXRabkp2Ym5RdE1URTVPVE0xT0Y4eU1ERjRNakF4TG1wd1p3fDRkZjE0OWRhODMyNDkwM2RlY2ZhODIzZWViYzYxZmE4MjkxNTgxZDhhOWYyZGFlYWNlYjM4OTI3ODdiNGFkNWQ,,,iciparisxl.nl,1753098077,https://www.iciparisxl.nl/tom-ford/cherry-smoke/eau-de-parfum/p/BP_1199358
EAU DE TOILETTE SPRAY,CALVIN KLEIN,CK BE,BP_16053,,,PARFUM,Eau de parfum,"€ 17,40","€ 58,00",70,100 ML,AVAILABLE,COTY BELGIUM NV LUX,https://www.iciparisxl.nl/medias/zoom-front-16053-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8NDMyMnxpbWFnZS9qcGVnfGFHTXhMMmhpT0M4NE9UZ3lNVFF5TnpjNU5ESXlMM3B2YjIwdFpuSnZiblF0TVRZd05UTmZNakF4ZURJd01RfGZiYjkwOTkxMDg3OTJhNTdiNzA4NjFhNTNkOTkwYThhMTA1YjQ0MzU2Yjc3NWUwYWE4ODY0NzExZDk1NDQ4MGI,5,2,iciparisxl.nl,1753098077,https://www.iciparisxl.nl/calvin-klein/ck-be/eau-de-toilette-spray/p/BP_16053
Navulbare tasverstuiver,ICI PARIS XL,FRAGANCE ATOMIZER LEATHER ORANGE,BP_1288468,,8720875403028,PARFUM,Tasverstuiver,"€ 19,95",,,One Size,AVAILABLE,AS WATSON (TRAD.) MACAO,https://www.iciparisxl.nl/medias/prd-front-1288468-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NDkxNHxpbWFnZS9qcGVnfGFESmtMMmcxWlM4eE1URTNPREk0TnpNNU9EazBNaTl3Y21RdFpuSnZiblF0TVRJNE9EUTJPRjh5TURGNE1qQXhMbXB3Wnd8MGQ5ODVkZjYwMWNhMjhhMzExMzQ1MDhmYmIzOGZkNTQ5MDQ2ZTc0MGFkODYxM2M2MjUxNDZlYzA5NDc2NGNmNg,5,2,iciparisxl.nl,1753098105,https://www.iciparisxl.nl/ici-paris-xl/fragance-atomizer-leather-orange/navulbare-tasverstuiver/p/BP_1288468
Navulbare tasverstuiver,ICI PARIS XL,FRAGRANCE ATOMIZER LEATHER WHITE,BP_1344664,,8720875413997,PARFUM,Tasverstuiver,"€ 19,95",,,One Size,AVAILABLE,AS WATSON (TRAD.) MACAO,https://www.iciparisxl.nl/medias/prd-front-1344664-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTc3NDh8aW1hZ2UvanBlZ3xhR001TDJobE55OHhNVFV6T1Rjd01qTTBPVGcxTkM5d2NtUXRabkp2Ym5RdE1UTTBORFkyTkY4eU1ERjRNakF4TG1wd1p3fDZkMjUzNDk2N2I2NWYzN2FlNzQ5ZDMwOGQ5NjE5ZGVhY2JmYzdiYzkxMjRmZWE3YzY5OGZhZWFjZWM3ZDEwMWU,,,iciparisxl.nl,1753098105,https://www.iciparisxl.nl/ici-paris-xl/fragrance-atomizer-leather-white/navulbare-tasverstuiver/p/BP_1344664
Navulbare tasverstuiver,ICI PARIS XL,FRAGRANCE ATOMIZER CRYSTAL SILVER,BP_1344685,,8720875414000,PARFUM,Tasverstuiver,"€ 13,95",,,One Size,AVAILABLE,AS WATSON (TRAD.) MACAO,https://www.iciparisxl.nl/medias/prd-front-1344685-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTc2Mzh8aW1hZ2UvanBlZ3xhRE5sTDJoaVppOHhNVFV6T1Rjd01UZ3lOVFUyTmk5d2NtUXRabkp2Ym5RdE1UTTBORFk0TlY4eU1ERjRNakF4TG1wd1p3fGZlMzI4MDUyYzAzMTVjMjcxZDA3M2JiYzMxNmI2ZTIwM2M1NWU2ZDlhM2E4NDIzNjRhMDRjZDkxNzk3ZDdiNTg,,,iciparisxl.nl,1753098105,https://www.iciparisxl.nl/ici-paris-xl/fragrance-atomizer-crystal-silver/navulbare-tasverstuiver/p/BP_1344685
NAVULBARE TASVERSTUIVER TRAVALO BY ICI PARIS XL,ICI PARIS XL,FRAGRANCE ATOMIZER CRYSTAL ROSE GOLD,BP_1251732,,8720353156491,PARFUM,Tasverstuiver,"€ 13,95",,,One Size,AVAILABLE,AS WATSON (TRAD.) MACAO,https://www.iciparisxl.nl/medias/prd-front-1251732-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NjMwNXxpbWFnZS9qcGVnfGFHVmlMMmcxT1M4eE1EUTNPREE1TURnME5qSXpPQzl3Y21RdFpuSnZiblF0TVRJMU1UY3pNbDh5TURGNE1qQXhMbXB3Wnd8YTk4OTliNmYwZDJjYzA2YmZhYjgyNTkzYjFmOWExNmEzM2FkNGQ4NjAzMmM5OTcyMTQ3MTgyNDcwNzQ5NWJlNA,,,iciparisxl.nl,1753098105,https://www.iciparisxl.nl/ici-paris-xl/fragrance-atomizer-crystal-rose-gold/navulbare-tasverstuiver-travalo-by-ici-paris-xl/p/BP_1251732
Navulbare tasverstuiver,ICI PARIS XL,FRAGANCE ATOMIZER LEATHER BLUE,BP_1288461,,8720875403035,PARFUM,Tasverstuiver,"€ 19,95",,,One Size,AVAILABLE,AS WATSON (TRAD.) MACAO,https://www.iciparisxl.nl/medias/prd-front-1288461-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NTA5MHxpbWFnZS9qcGVnfGFHRmxMMmcxTmk4eE1URTNPREk0TnpFek5qYzVPQzl3Y21RdFpuSnZiblF0TVRJNE9EUTJNVjh5TURGNE1qQXhMbXB3Wnd8NGU2MDE0NDE0ZmZjYjI1ZmI3NmVmNmE1ZGU5ZmM4NDQ4Nzg5NDBjZDZjOWJhYmUxZjc3MGY0ZmE2Yzg5OWNlNA,,,iciparisxl.nl,1753098105,https://www.iciparisxl.nl/ici-paris-xl/fragance-atomizer-leather-blue/navulbare-tasverstuiver/p/BP_1288461
NAVULBARE TASVERSTUIVER TRAVALO BY ICI PARIS XL,ICI PARIS XL,FRAGRANCE ATOMIZER LEATHER RED,BP_1251746,,8720353157146,PARFUM,Tasverstuiver,"€ 19,95",,,One Size,AVAILABLE,AS WATSON (TRAD.) MACAO,https://www.iciparisxl.nl/medias/prd-front-1251746-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8Njk5MXxpbWFnZS9qcGVnfGFEWTFMMmhoWWk4eE1EUTNPREE1TVRFd09ETTRNaTl3Y21RdFpuSnZiblF0TVRJMU1UYzBObDh5TURGNE1qQXhMbXB3Wnd8YzgwYmI4OGQwOTNlNmE5MzQyYTA5MzgwNWYzNzZhNGJkNTA5MWNmYmVhZjljM2VhOTFmMGFlZmM0YzE4ZmVlZA,,,iciparisxl.nl,1753098105,https://www.iciparisxl.nl/ici-paris-xl/fragrance-atomizer-leather-red/navulbare-tasverstuiver-travalo-by-ici-paris-xl/p/BP_1251746
NAVULBARE TASVERSTUIVER TRAVALO BY ICI PARIS XL,ICI PARIS XL,FRAGRANCE ATOMIZER LEATHER BLACK,BP_1251816,,8720353157528,PARFUM,Tasverstuiver,"€ 19,95",,,One Size,AVAILABLE,AS WATSON (TRAD.) MACAO,https://www.iciparisxl.nl/medias/prd-front-1251816-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NTY4OXxpbWFnZS9qcGVnfGFHTTFMMmhpWXk4eE1EUTNPREE1TVRZek1qWTNNQzl3Y21RdFpuSnZiblF0TVRJMU1UZ3hObDh5TURGNE1qQXhMbXB3Wnd8ZGJmZjZlMTA5NmZjZTc5NGE5NGMxZWExYTNhYzJlYTg0MTJkY2EzY2RmNmE1NTMxOWI1Njk4OGE2Y2Y5MjNiMA,5,1,iciparisxl.nl,1753098105,https://www.iciparisxl.nl/ici-paris-xl/fragrance-atomizer-leather-black/navulbare-tasverstuiver-travalo-by-ici-paris-xl/p/BP_1251816
NAVULBARE TASVERSTUIVER TRAVALO BY ICI PARIS XL,ICI PARIS XL,FRAGRANCE ATOMIZER CRYSTAL GOLD,BP_1251739,,8720353155715,PARFUM,Tasverstuiver,"€ 13,95",,,One Size,AVAILABLE,AS WATSON (TRAD.) MACAO,https://www.iciparisxl.nl/medias/prd-front-1251739-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NjQ5N3xpbWFnZS9qcGVnfGFHWTNMMmhpTWk4eE1EUTNPREE1TVRNM01EVXlOaTl3Y21RdFpuSnZiblF0TVRJMU1UY3pPVjh5TURGNE1qQXhMbXB3Wnd8Njg1NTc1Mzg3ZDVmNDFkNWJjZDNiNGM3NGQ3NjlmYTc1NWRiYWI4YTBhYmViNTk0OGYxNGQwMmViYWIxN2NjNw,,,iciparisxl.nl,1753098105,https://www.iciparisxl.nl/ici-paris-xl/fragrance-atomizer-crystal-gold/navulbare-tasverstuiver-travalo-by-ici-paris-xl/p/BP_1251739
ZWARTE COMPACTE VERSTUIVER,ICI PARIS XL,ACCESSOIRES,BP_791158,,8717333965648,PARFUM,Tasverstuiver,"€ 5,55",,,One Size,AVAILABLE,AS WATSON (TRAD.) MACAO,https://www.iciparisxl.nl/medias/zoom-front-791158-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MzI5NnxpbWFnZS9qcGVnfGFERXdMMmhoTWk4NE9UYzJOVFl3T0RFMk1UVTRMM3B2YjIwdFpuSnZiblF0TnpreE1UVTRYekl3TVhneU1ERXxiMTA3NDNhZmI0Mzk5NmFmMmVmNWM4MWIxZTc2YmZlYWZlMzdhYjc5MDkyN2YwYWZmZjY0OGI3NmY4N2NkMWE5,5,1,iciparisxl.nl,1753098105,https://www.iciparisxl.nl/ici-paris-xl/accessoires/zwarte-compacte-verstuiver/p/BP_791158
Navulbare tasverstuiver,ICI PARIS XL,FRAGANCE ATOMIZER LEATHER PINK,BP_1288454,,8720875403042,PARFUM,Tasverstuiver,"€ 19,95",,,One Size,AVAILABLE,AS WATSON (TRAD.) MACAO,https://www.iciparisxl.nl/medias/prd-front-1288454-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NDE3OHxpbWFnZS9qcGVnfGFHVTJMMmhqWkM4eE1URTNPREk0T0RVeE16QTFOQzl3Y21RdFpuSnZiblF0TVRJNE9EUTFORjh5TURGNE1qQXhMbXB3Wnd8ZGFjYjk3N2I3ZGViYjg3N2QxZmQ2ODMxNDc0OGYwY2RhNDViMWIyNWMwM2YwODdkYWU5N2M0Y2UxNDBmODg1Ng,,,iciparisxl.nl,1753098105,https://www.iciparisxl.nl/ici-paris-xl/fragance-atomizer-leather-pink/navulbare-tasverstuiver/p/BP_1288454
OOGMAKE-UPREMOVER REINIGER,LANCÔME,BI-FACIL,BP_538157,,,HUIDVERZORGING,Make-up remover,"€ 28,99","€ 41,00",29.29,125 ML,AVAILABLE,L'OREAL BELGILUX N.V.,https://www.iciparisxl.nl/medias/zoom-front-538157-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MjE4NXxpbWFnZS9qcGVnfGFEWTRMMmd5TWk4NE9UYzRNamc0TlRReE56STJMM3B2YjIwdFpuSnZiblF0TlRNNE1UVTNYekl3TVhneU1ERXw5N2U5NThjNGI3ZGI0MjRhYWE5YjVjYTEwODZhOGJhOGQ4ZDYwZDFiN2RmMGIxOGQ3MTk0MTMxOTZiOTNjZTcw,4.78,58,iciparisxl.nl,1753098158,https://www.iciparisxl.nl/lancome/bi-facil/oogmake-upremover-reiniger/p/BP_538157
CLEANSING FOAM,SHISEIDO,DAILY ESSENTIALS,BP_994375,,768614145295,HUIDVERZORGING,Cleanser,"€ 41,20","€ 51,50",20,125 ML,AVAILABLE,SHISEIDO GROUP BELGIUM,https://www.iciparisxl.nl/medias/zoom-front-994375-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MjU0MXxpbWFnZS9qcGVnfGFEWTBMMmd6TUM4NE9UZ3dOekl5TkRFM05qazBMM3B2YjIwdFpuSnZiblF0T1RrME16YzFYekl3TVhneU1ERXwzMjllZjEwODE1YTZhNzU0ZWQwODAzOWJlNTFkZDU3NTcyNmMyZmZmZGY1MWFmNTNjYzc4ZWZjODMwNzIwNDkz,4.84,51,iciparisxl.nl,1753098158,https://www.iciparisxl.nl/shiseido/daily-essentials/cleansing-foam/p/BP_994375
Lancôme Tonique Confort - Rehydraterende & Kalmerende Toner - 200Ml,LANCÔME,Tonique Confort,BP_1337552,,,HUIDVERZORGING,Toner,"€ 32,80","€ 41,00",20,200 ML,AVAILABLE,L'OREAL BELGILUX N.V.,https://www.iciparisxl.nl/medias/prd-front-1337552-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NjQ5NnxpbWFnZS9qcGVnfGFEazVMMmd6TUM4eE1URTVOVEE1TXpNNE5USTBOaTl3Y21RdFpuSnZiblF0TVRNek56VTFNbDh5TURGNE1qQXhMbXB3Wnd8ZGZlYzllZWFmZDlkNzdiZjMzMWQ5MDcxOGU2YTE0MzA1NjA0NDkwNjJkNjdmMjdhNzEyYzFkNDQwNzlhNmM3OQ,4.86,37,iciparisxl.nl,1753098158,https://www.iciparisxl.nl/lancome/tonique-confort/lancome-tonique-confort-rehydraterende-kalmerende-toner-200ml/p/BP_1337552
THE GENTLE CLEANSING BALM,QUEEN TARZI,CLEANSING BALM,BP_1252803,,8720256036722,HUIDVERZORGING,Cleanser,"€ 27,99","€ 34,99",20.01,One Size,AVAILABLE,QUEENTARZI,https://www.iciparisxl.nl/medias/prd-front-1252803-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NjE2MXxpbWFnZS9qcGVnfGFEZGlMMmhpWkM4eE1ETXdOalkxT0RJd05UY3lOaTl3Y21RdFpuSnZiblF0TVRJMU1qZ3dNMTh5TURGNE1qQXhMbXB3Wnd8MGQ0YTcwN2I4NzhmYjY4MDQ5ZjE4OGFlNzVjYzVmZmE2NTA1YzUyMjAxNTA3NTMzYzFiNmI1ODA4NTE4MzhjMw,4.81,31,iciparisxl.nl,1753098158,https://www.iciparisxl.nl/queen-tarzi/cleansing-balm/the-gentle-cleansing-balm/p/BP_1252803
BESTE NO. 9 JELLY CLEANSER,DRUNK ELEPHANT,CLEANSER,BP_1170789,,856556004852,HUIDVERZORGING,Cleanser,"€ 35,00",,,150 ML,AVAILABLE,SHISEIDO GROUP BELGIUM,https://www.iciparisxl.nl/medias/prd-front-1170789-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MjA3ODN8aW1hZ2UvanBlZ3xhR0psTDJoa01DOHhNREV5TlRVMk9EQXhOalF4TkM5d2NtUXRabkp2Ym5RdE1URTNNRGM0T1Y4eU1ERjRNakF4TG1wd1p3fGIyM2I2ZjAzZGZkMWI5ZDg0MWI4MTg4Yzg2YThlNGE3ZjMwZWI4ODhiMWY0MDliNWMxMmUzY2NmNTlkMWE5ZjI,4.48,29,iciparisxl.nl,1753098158,https://www.iciparisxl.nl/drunk-elephant/cleanser/beste-no-9-jelly-cleanser/p/BP_1170789
MAKE-UP REMOVER GELAAT & OGEN - ALLE HUIDTYPES,CLINIQUE,TAKE THE DAY OFF™ CLEANSING BALM,BP_742123,,,HUIDVERZORGING,Cleanser,"€ 13,60","€ 17,00",20,125 ML,AVAILABLE,ESTEE LAUDER CLINIQUE,https://www.iciparisxl.nl/medias/zoom-front-742123-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8ODEyM3xpbWFnZS9qcGVnfGFHSmlMMmhsTWk4NE9UYzROamszTkRnMk16WTJMM3B2YjIwdFpuSnZiblF0TnpReU1USXpYekl3TVhneU1ERXxmOTQ4OWZhNjA0NjE1ZTBlNTIwYTZmZjE3ZTRkN2E5ODBhNDRkNzM0MjA4N2YwMWMyM2NmYmFkOTE0NmI3MjMx,4.92,26,iciparisxl.nl,1753098158,https://www.iciparisxl.nl/clinique/take-the-day-off-cleansing-balm/make-up-remover-gelaat-ogen-alle-huidtypes/p/BP_742123
one-step facial cleanser,PHILOSOPHY,purity,BP_1083870,,,HUIDVERZORGING,Cleanser,"€ 12,80","€ 16,00",20,90 ML,AVAILABLE,COTY BELGIUM NV LUX,https://www.iciparisxl.nl/medias/prd-front-1083870-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MjAwNDJ8aW1hZ2UvanBlZ3xhRFUzTDJneE55OHhNVFkxTnpVM09USTJOakEzT0M5d2NtUXRabkp2Ym5RdE1UQTRNemczTUY4eU1ERjRNakF4TG1wd1p3fDU0NjdkMmQxMTQ2NmFiZTA1Mjk3MGYwOTQyZDNmYmIwZWU2Y2M2NGEyZTJmNjdlNDljYTZjMjMzMTY0Y2VmMTc,5,23,iciparisxl.nl,1753098158,https://www.iciparisxl.nl/philosophy/purity/one-step-facial-cleanser/p/BP_1083870
VERZACHTENDE REINIGINGSGEL,CLAY AND GLOW,TRIPLE AHA STRAW-JELLY CLEANSER,BP_1102854,,,HUIDVERZORGING,Cleanser,"€ 19,96","€ 24,95",20,250 ML,AVAILABLE,CLAY AND GLOW,https://www.iciparisxl.nl/medias/zoom-front-1102854-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NTI2M3xpbWFnZS9qcGVnfGFHWTFMMmczWkM4eE1EZzVOelV4T0RBek5EazNOQzk2YjI5dExXWnliMjUwTFRFeE1ESTROVFJmTWpBeGVESXdNUzVxY0djfGRhODRmZDM1NzViMTY3N2FmNDNhM2VjOGNjMDUyNjFmNjdmOWE2YWRjYWQ4ZDMzZmRhN2RiMDZiZmQ4YWEzYjk,4.24,21,iciparisxl.nl,1753098158,https://www.iciparisxl.nl/clay-and-glow/triple-aha-straw-jelly-cleanser/verzachtende-reinigingsgel/p/BP_1102854
SCHUIMENDE REINIGER - HYDRATEERT & VOEDT DE HUID,ESTÉE LAUDER,NUTRITIOUS 2-IN-1 FOAM CLEANSER,BP_1242940,,887167610606,HUIDVERZORGING,Cleanser,"€ 25,60","€ 32,00",20,125 ML,AVAILABLE,ESTEE LAUDER COSM. BE,https://www.iciparisxl.nl/medias/prd-front-1242940-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8NDYwNXxpbWFnZS9qcGVnfGFEZzFMMmhrTmk4eE1ESXpOemd5TURFME1UVTVPQzl3Y21RdFpuSnZiblF0TVRJME1qazBNRjh5TURGNE1qQXhMbXB3Wnd8ZDZkNWZiMmU0MWYwODA0MWZhYWI5YWQ0NTAzM2I4ZTMwZmVkNmQzZGE3YjQ4ZmJlOGVhNjQ0ZjNhODU4OWFiZg,4.71,17,iciparisxl.nl,1753098158,https://www.iciparisxl.nl/estee-lauder/nutritious-2-in-1-foam-cleanser/schuimende-reiniger-hydrateert-voedt-de-huid/p/BP_1242940
OIL,DHC,DEEP CLEANSING,BP_721543,,,HUIDVERZORGING,Cleanser,"€ 12,80","€ 16,00",20,200 ML,AVAILABLE,"DHC USA, INCORPORATED",https://www.iciparisxl.nl/medias/zoom-front-721543-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MjY0MXxpbWFnZS9qcGVnfGFEQmlMMmhrTnk4NE9UZ3dNekE1TlRRd09EazBMM3B2YjIwdFpuSnZiblF0TnpJeE5UUXpYekl3TVhneU1ERXxhMmVlNDA0ZjUyMzI1OGFkN2NlNTdiZTBiZTU5ZGVjOTZhNDIzODU2NTcxMWU2YzA5NmUyZDZiMThjM2IwZWVm,4.73,15,iciparisxl.nl,1753098158,https://www.iciparisxl.nl/dhc/deep-cleansing/oil/p/BP_721543
DEEP CLEANSING FOAM,SHISEIDO,DAILY ESSENTIALS,BP_994312,,768614145288,HUIDVERZORGING,Cleanser,"€ 41,20","€ 51,50",20,125 ML,AVAILABLE,SHISEIDO GROUP BELGIUM,https://www.iciparisxl.nl/medias/zoom-front-994312-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MjQ0MnxpbWFnZS9qcGVnfGFHRmtMMmhoTWk4NE9UZ3dOekV5TXpJMU1UVXdMM3B2YjIwdFpuSnZiblF0T1RrME16RXlYekl3TVhneU1ERXwzN2Q3MTA3YzA4ZDc0ZWM1NDZlZjgwYTE1MmMyMzY5NjFiNDA2NmY5Yzc0NDZhN2ZkOGUwM2JhYmNkMWEyOTE3,4.64,14,iciparisxl.nl,1753098158,https://www.iciparisxl.nl/shiseido/daily-essentials/deep-cleansing-foam/p/BP_994312
BHA/AHA Exfoliant,CLAY AND GLOW,Exfoliant,BP_1305415,,8710444221450,HUIDVERZORGING,Scrub,"€ 19,96","€ 24,95",20,125 ML,AVAILABLE,CLAY AND GLOW,https://www.iciparisxl.nl/medias/prd-front-1305415-201x201.jpg?context=bWFzdGVyfHByZC1pbWFnZXN8MTAwNDB8aW1hZ2UvanBlZ3xhRGhqTDJobVlpOHhNRGt3TnpnMk5ETXdNVFU1T0M5d2NtUXRabkp2Ym5RdE1UTXdOVFF4TlY4eU1ERjRNakF4TG1wd1p3fDI1ZmJlNmNmODIyZDczZGJmYmYyMjc3YWRmYmZhMmRjZmRiMmIwNDdkMjgwZGI0MmU4YTQ2NzEwYzE3NjEyZTI,4.58,12,iciparisxl.nl,1753098158,https://www.iciparisxl.nl/clay-and-glow/exfoliant/bha-aha-exfoliant/p/BP_1305415
MAKE-UP REMOVER OGEN & LIPPEN - ALLE HUIDTYPES,CLINIQUE,"TAKE THE DAY OFF™ MAKEUP REMOVER FOR LIDS, LASHES & LIPS",BP_15058,,,HUIDVERZORGING,Make-up remover,"€ 22,12","€ 29,50",25.02,200 ML,AVAILABLE,ESTEE LAUDER CLINIQUE,https://www.iciparisxl.nl/medias/prd-front-15058-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MTM2NzN8aW1hZ2UvanBlZ3xhRFF5TDJoak5TODVNVFU1TXpjNE9USTNOalEyTDNCeVpDMW1jbTl1ZEMweE5UQTFPRjh5TURGNE1qQXh8ZTEzYzM5NDA1NmUyZWZlNjlhMDRmNDAxYTEzNjc2OTBhN2M3NDcyYmM1ZDkzYzNkZGU4NDY1OTRkNjMyYmE4ZA,4.91,11,iciparisxl.nl,1753098158,https://www.iciparisxl.nl/clinique/take-the-day-off-makeup-remover-for-lids-lashes-lips/make-up-remover-ogen-lippen-alle-huidtypes/p/BP_15058
SPONGE CHIEF,SENSAI,SENSAI,BP_37574,,4973167323359,HUIDVERZORGING,Cleanser,"€ 15,56","€ 19,45",20,One Size,AVAILABLE,KANEBO COSMETICS,https://www.iciparisxl.nl/medias/zoom-front-37574-201x201?context=bWFzdGVyfHByZC1pbWFnZXN8MzU0N3xpbWFnZS9qcGVnfGFHRXhMMmcwWXk4NE9UYzRNak16TWpJNU16UXlMM3B2YjIwdFpuSnZiblF0TXpjMU56UmZNakF4ZURJd01RfGVhZjk2NGNkZjRlNzM3MjZmNGUzZTc0YTRmY2E2YWZkZDQ5YTQ3YTA5MTU5MDJkODQwNDA2ODg0Y2Y0ZDlmYjA,5,11,iciparisxl.nl,1753098158,https://www.iciparisxl.nl/sensai/sensai/sponge-chief/p/BP_37574
